approxDays,Urban,Frac65Plus,PopDensity,gathering_size_500_to_101,gathering_size_100_to_26,gathering_size_25_to_11,gathering_size_10_0,school_closure,closing_of_public_venues,non-essential_services_closure,social_distancing,shelter_in_place,religious_gatherings_banned,lockdown,flights_prev_week,avg_temp_prev_week,casesPer1M
14,9,0.211944647,41.21768859,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,6,0.214146957,42.78333754,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,6,0.202509711,65.26150707,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,19.04181583
14,7,0.190880296,59.23972209,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,29.88107333
14,7,0.1797052,24.07239749,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,26.65458326
14,7,0.256816056,24.98368988,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,5,0.174991027,35.89234378,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,4,0.126257759,123.2095743,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,28.3438678
14,7,0.203489677,31.84312829,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,56.10412926
14,9,0.367723616,3.912151554,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,9,0.309272193,62.68451234,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,45.94743613
14,7,0.280430147,10.55618893,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,7,0.25758317,45.22749274,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,40.76973255
14,2,0.17500938,90.69242864,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,15.63281641
14,3,0.170080881,344.4794151,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,17.28230062
14,7,0.272577028,35.52904202,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,7,0.220856479,33.35707565,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,6,0.196179151,76.48390376,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,21.85840128
14,2,0.149620569,471.3148665,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,11.32631102
14,5,0.191217151,36.76857126,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,15.03397679
14,7,0.245920898,22.0135033,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,9,0.20505525,26.758713,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,9,0.361863676,4.420364034,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,7,0.325447999,45.93986886,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,41.86903366
14,2,0.181144629,124.1274244,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,7,0.24382716,63.03653352,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,114.3118427
14,4,0.183643243,128.4317622,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,4,0.17992235,121.9406467,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,9,0.32293578,16.94791238,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,7,0.267972236,6.884687458,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,7,0.314099545,19.33759111,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,0
14,5,0.19905372,199.3664071,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,32.40685729
14,2,0.136582919,770.179355,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,47.41612699
14,1,0.154259125,2866.873495,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,499.4603434
14,2,0.134794268,526.4421477,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,51.24088339
14,1,0.169916514,1825.563681,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,257.2137011
14,3,0.181216307,273.8490944,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,79.7665499
14,2,0.174827718,638.8281379,1,1,0,0,1,1,1,1,1,0,0,0,5.20022676,83.56025678
14,3,0.178072445,226.2819481,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,37.7779037
14,1,0.167985095,1452.101001,0,0,0,0,1,0,1,1,1,1,0,0,5.20022676,339.8980782
14,3,0.192783019,238.2903045,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,41.92872117
14,1,0.188418258,220.8915124,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,50.20804961
14,2,0.138496292,525.4701373,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,134.7843316
14,1,0.172154123,338.2986703,1,1,0,0,1,1,1,0,1,0,0,0,5.20022676,67.98309836
14,7,0.232062474,4.225945408,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,34.10175965
14,9,0.206308725,2.609932457,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,7,0.154152766,5.774803433,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,216.6283957
14,7,0.140795113,9.751066545,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,4,0.117354473,9.03089539,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,25.90606461
14,7,0.171197649,1.895590457,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,200.3874157
14,7,0.219348086,6.010029596,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,7,0.256245622,4.115404276,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,7,0.205109803,2.905331724,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,7,0.182692064,4.30452579,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,328.8558347
14,7,0.236879433,2.036516719,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,3,0.16028128,36.85071173,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,111.1380537
14,7,0.173716168,4.768685387,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,3,0.153953106,14.81405057,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,50.55931239
14,9,0.209999158,3.78742839,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,5,0.100606849,9.608366401,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,21.67316862
14,6,0.166202346,3.205668298,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,9,0.226130653,0.909358164,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,7,0.209936162,11.98124248,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,132.3057586
14,9,0.194741669,2.008193215,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,7,0.21686747,3.522174287,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,5,0.121112169,4.12880815,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,23.22826415
14,7,0.262129528,2.27246762,1,1,1,1,1,0,0,0,0,0,0,0,5.510321079,0
14,4,0.181092964,151.5020162,0,0,0,0,0,0,0,0,0,0,0,0,6.174345854,9.583783648
14,3,0.154497769,113.3936944,1,0,0,0,1,0,0,0,0,0,0,117,7.227317032,75.37564074
14,5,0.176268573,43.65871639,1,0,0,0,1,0,0,0,0,0,0,0,8.588725329,9.306292271
14,9,0.25568,9.418338485,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,0
14,9,0.212041795,42.20934227,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,103.4518432
14,6,0.198983042,48.24696475,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,81.14029156
14,7,0.227189951,38.79476277,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,0
14,4,0.220803791,63.10045288,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,51.1317153
14,7,0.22820189,54.4309486,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,116.9426513
14,7,0.233060811,57.02068323,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,144.7020946
14,3,0.160356933,77.93598403,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,40.4686267
14,8,0.173636364,55.13544141,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,0
14,7,0.209689129,46.6889259,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,0
14,6,0.229070192,52.78697948,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,112.2617945
14,3,0.208039492,86.6663407,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,0
14,4,0.19626763,84.62352429,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,34.3997248
14,3,0.149922222,306.7020012,1,1,1,1,1,0,0,0,0,0,0,0,8.613311991,133.6800914
14,7,0.141904998,54.95659549,1,1,1,1,0,1,1,1,0,0,0,16,9.088421423,48.63434069
14,2,0.219065442,31.5022804,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,9,0.287294118,3.118567954,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,2,0.251375426,4.018833875,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,3,0.234392953,1.167455925,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,9,0.224489796,1.049119652,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,9,0.177230047,0.483227415,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,6,0.278931751,1.947862217,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,60.55834797
14,4,0.134698759,37.30386749,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,7,0.302600176,1.744420582,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,8,0.263662264,8.063539269,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,6,0.154351184,5.533449302,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,9,0.125171821,25.91902309,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,171.8213058
14,6,0.245332797,25.80551732,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,7,0.142096882,9.301491653,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,41.90412337
14,8,0.290420561,0.869533948,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,233.6448598
14,6,0.134781173,8.864487709,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,7,0.129793879,40.19441948,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,8,0.203208556,3.743272244,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,2,0.178055247,1.524867746,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,8,0.251064215,3.012455813,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,90.5715062
14,3,0.142303014,78.32692579,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,34.42814845
14,6,0.22469109,11.8749284,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,4,0.142637771,22.08241216,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,43.25633705
14,6,0.174787535,4.001827463,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,6,0.168058931,7.064529282,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,75.94167679
14,7,0.172874441,20.83581852,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,9,0.14141791,4.46159532,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,4,0.069662121,83.75615588,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,50.88540607
14,6,0.183898773,57.88022374,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,42.46104199
14,7,0.225225979,9.417669876,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,3,0.141556171,20.70227248,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,3,0.189901241,130.4796737,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,55.72582892
14,7,0.162641056,27.51005289,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,6,0.22843076,4.851701944,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,9,0.206280992,6.2004985,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,3,0.114983525,26.91737986,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,67.93709025
14,3,0.1994902,47.63296869,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,24.74757474
14,3,0.133012135,62.62332648,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,6,0.272779173,3.564054085,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,5,0.153948026,44.79400617,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,11.61696542
14,6,0.251353213,6.993830067,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,0
14,2,0.144248733,446.730221,1,1,1,1,1,0,0,1,1,1,0,0,9.34739858,82.98472655
14,7,0.196230255,8.568329595,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,2920.224769
14,2,0.1376382,380.7173872,1,1,1,1,1,1,1,1,1,1,0,0,9.34739858,58.16580835
14,8,0.222043561,15.85370376,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,5,0.203112612,65.80040576,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.23490071,16.90196201,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.231786543,22.9150495,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.207264163,28.44308738,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.189641286,27.52299835,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,8,0.181187029,20.0986982,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.223227753,28.50578752,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.197290582,23.44485729,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,177.4727875
14,8,0.226957384,12.40709609,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,141.5828968
14,9,0.230727023,8.608209563,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.184240492,46.09505947,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.197025823,32.14533481,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.17888433,17.95542705,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.213876581,23.37265402,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.218069919,31.48415604,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.189664624,46.2067711,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,49.83305925
14,2,0.205987273,36.03778895,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.217698091,20.07649738,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,2,0.184159862,34.43506648,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,2,0.162404852,378.2761316,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,5.770906552
14,7,0.158583746,45.4595176,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,28.64590793
14,3,0.120401611,171.3492762,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,10.19316039
14,6,0.205841897,29.17301042,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.221215435,12.18101201,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.205420636,18.62677227,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,2,0.185905936,35.80774806,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,3,0.195855213,57.28634446,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,8,0.223330353,25.06127852,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.184972939,21.85464101,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,2,0.119904635,153.2839271,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,66.53359947
14,6,0.220799466,15.76670681,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,3,0.208793888,24.51704178,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.220298791,29.62884896,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.208773267,19.4126957,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.191374808,50.85752855,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,8,0.214376528,17.65423935,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,8,0.18488674,27.79934888,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.178315922,60.24826462,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.246111303,12.5044664,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.199614891,17.96102067,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.226118501,19.597853,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.221127443,11.63936214,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,2,0.157180351,89.59739435,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.227265563,21.86366651,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,8,0.247366509,12.42998819,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.229405093,17.02038796,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.203185472,35.39285294,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,49.61794185
14,8,0.237696514,22.5511756,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,4,0.196913023,66.94065741,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.200760456,14.83411734,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,3,0.17974477,159.221041,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,41.2992752
14,6,0.215005086,26.90092087,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,50.8646999
14,8,0.226512227,13.68046059,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,2,0.224533582,18.1504182,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.22470127,18.75990578,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.208985179,30.55139354,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.237322243,15.32592258,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,67.07807888
14,2,0.169856607,28.9640396,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.183045455,38.53841316,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.206575145,24.1521024,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.215066225,15.14972899,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,5,0.180002841,81.5238157,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,5,0.183422003,50.68680148,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.17859333,37.12089375,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.240349792,19.62361351,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.175195244,24.02441927,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.192864257,29.54739805,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.209897274,17.39602593,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.204989299,25.92444253,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,2,0.197042592,20.28290447,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,212.254139
14,7,0.215250864,21.97890743,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,4,0.181886396,69.83544191,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.211562116,22.52879247,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,3,0.183741781,29.0845916,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.24537037,9.277345574,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,3,0.150879178,117.4698933,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,9.752386897
14,6,0.227226721,21.64483197,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,361.4806246
14,7,0.226983999,25.00950148,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.207706453,23.72284484,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.261470297,45.07778829,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.224090093,42.20443008,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,4,0.166437606,98.13576564,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,46.58855319
14,7,0.219285474,15.83537874,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.207872079,31.96825571,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,53.47879566
14,9,0.224501425,14.47995908,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,7,0.215154972,26.26289361,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,3,0.164030874,234.0323242,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,22.65724125
14,5,0.208237519,94.05256543,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,6,0.214335699,23.58658514,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,9,0.230267062,11.67623228,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,3,0.192945215,38.92498752,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,135.4952351
14,7,0.206899995,29.03443717,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,49.92760497
14,7,0.160913757,34.56955048,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,0
14,5,0.21774099,75.04311103,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,46.89661641
14,2,0.174644243,98.40285909,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,21.38282745
14,2,0.158037086,315.0410416,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,17.70624455
14,2,0.130604429,851.4381882,0,0,0,0,1,0,0,0,0,0,0,0,9.704345607,20.52528304
14,3,0.117255058,246.7572933,1,1,1,1,1,1,1,0,0,1,0,0,9.704345607,211.5562607
14,8,0.157399594,25.1152809,1,1,0,0,0,1,0,0,0,0,0,0,10.0251553,15.03160784
14,6,0.110871989,38.37368848,1,1,1,1,1,1,0,1,0,0,0,0,10.0612324,24.67491589
14,6,0.156927978,27.62044145,0,0,0,0,1,0,0,0,0,0,0,75,10.88710218,18.12554212
14,4,0.21899082,296.8227258,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,13.40213094
14,4,0.181458323,117.7781372,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,16.15691597
14,1,0.199840357,1005.425917,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,34.70505045
14,7,0.178465814,63.74777983,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.167058793,111.6257271,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,2,0.153011569,211.760436,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,15.30268715
14,6,0.179303131,47.4834166,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,3,0.176470588,255.0608193,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,1,0.18031283,88.98058639,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,3,0.194092952,339.1101021,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,7.430248542
14,6,0.196364203,85.81006521,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,19.48444167
14,6,0.186627778,65.1090118,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.171441269,119.0329892,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,17.09284835
14,6,0.181335156,98.92477809,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,22.04682746
14,6,0.198649701,53.72214033,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,2,0.186147879,261.3003766,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,160.0421758
14,7,0.275254285,36.06423927,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,1,0.164904393,88.33046522,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,1,0.123039682,133.9625919,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,17.290568
14,4,0.178731881,209.0229901,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.131742077,130.6879893,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,1,0.146912218,819.6232174,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,44.45862471
14,2,0.177665815,104.2701019,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,6,0.190833584,64.25939541,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,33.35668301
14,1,0.203751954,234.901324,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,21.26958131
14,2,0.171606298,406.1529163,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,5.952558112
14,6,0.160514612,66.93457507,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,7,0.137132051,103.8736061,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.177424298,161.6015532,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,45.97278411
14,1,0.178569435,425.0635296,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,83.73058846
14,7,0.177860788,88.57072424,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,8,0.235170413,30.25960946,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,6,0.213571624,35.06985635,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,1,0.172448166,86.45422447,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.250141039,160.0579473,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,6,0.192526282,96.63952704,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,6,0.173889876,70.00397891,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.182670658,123.7271193,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.181444382,100.1894647,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.165360808,119.2726934,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,8,0.177943527,31.86324438,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,1,0.144917798,578.7122778,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,21.53566522
14,4,0.187105777,127.0684531,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,18.60638199
14,3,0.208458633,126.8590522,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,29.627435
14,2,0.211218197,68.62742614,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,73.85251652
14,6,0.17062558,102.9081077,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,23.77725468
14,6,0.177597153,70.54318697,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,0
14,4,0.172685368,142.9068837,1,1,0,0,1,1,1,1,1,0,0,4,10.94831539,13.17002502
